,Pair,Dist,p1,p2
4998,"[59, 102]",0.6489166666666666,59,102
4999,"[59, 103]",2.1693055555555554,59,103
5000,"[59, 104]",5.117638888888889,59,104
5001,"[59, 105]",2.659888888888889,59,105
5002,"[59, 106]",3.9256666666666664,59,106
5003,"[59, 107]",1.7324166666666667,59,107
5004,"[59, 108]",1.2247222222222223,59,108
5005,"[59, 109]",4.916972222222221,59,109
5006,"[59, 110]",3.9717777777777776,59,110
5007,"[59, 111]",2.5931944444444444,59,111
5008,"[59, 112]",5.4534722222222225,59,112
5009,"[59, 113]",0.9778055555555555,59,113
5010,"[60, 61]",2.1316944444444443,60,61
5011,"[60, 62]",1.040638888888889,60,62
5012,"[60, 63]",6.124138888888889,60,63
5013,"[60, 64]",1.1784722222222221,60,64
5014,"[60, 65]",1.098111111111111,60,65
5015,"[60, 66]",1.2369722222222224,60,66
5016,"[60, 67]",1.0249166666666667,60,67
5017,"[60, 68]",1.0249166666666667,60,68
5018,"[60, 69]",0.7972777777777778,60,69
5019,"[60, 70]",1.2666944444444446,60,70
5020,"[60, 71]",0.8631666666666666,60,71
5021,"[60, 72]",1.4836944444444444,60,72
5022,"[60, 73]",1.5047222222222223,60,73
5023,"[60, 74]",0.9039722222222223,60,74
5024,"[60, 75]",0.9958888888888888,60,75
5025,"[60, 76]",0.9676666666666667,60,76
5026,"[60, 77]",1.052888888888889,60,77
5027,"[60, 78]",0.7314444444444443,60,78
5028,"[60, 79]",4.166527777777778,60,79
5029,"[60, 80]",1.3944722222222223,60,80
5030,"[60, 81]",0.8249166666666666,60,81
5031,"[60, 82]",0.660611111111111,60,82
5032,"[60, 83]",0.9328611111111111,60,83
5033,"[60, 84]",0.9557777777777778,60,84
5034,"[60, 85]",0.42194444444444446,60,85
5035,"[60, 86]",1.558138888888889,60,86
5036,"[60, 87]",4.462027777777777,60,87
5037,"[60, 88]",4.62,60,88
5038,"[60, 89]",2.0789166666666667,60,89
5039,"[60, 90]",1.108138888888889,60,90
5040,"[60, 91]",1.108138888888889,60,91
5041,"[60, 92]",4.526361111111111,60,92
5042,"[60, 93]",4.6635,60,93
5043,"[60, 94]",4.433583333333333,60,94
5044,"[60, 95]",4.625694444444444,60,95
5045,"[60, 96]",4.433583333333333,60,96
5046,"[60, 97]",0.8546111111111111,60,97
5047,"[60, 98]",1.0553611111111112,60,98
5048,"[60, 99]",4.536111111111111,60,99
5049,"[60, 100]",6.1025833333333335,60,100
5050,"[60, 101]",3.794611111111111,60,101
5051,"[60, 102]",0.7261666666666666,60,102
5052,"[60, 103]",1.1738055555555555,60,103
5053,"[60, 104]",4.367194444444444,60,104
5054,"[60, 105]",2.4926944444444445,60,105
5055,"[60, 106]",3.175222222222222,60,106
5056,"[60, 107]",2.308222222222222,60,107
5057,"[60, 108]",0.5199166666666667,60,108
5058,"[60, 109]",4.166527777777778,60,109
5059,"[60, 110]",3.221333333333333,60,110
5060,"[60, 111]",1.8427499999999999,60,111
5061,"[60, 112]",4.703027777777778,60,112
5062,"[60, 113]",1.5477777777777777,60,113
5063,"[61, 62]",3.0532777777777778,61,62
5064,"[61, 63]",4.744833333333334,61,63
5065,"[61, 64]",2.0659722222222223,61,64
5066,"[61, 65]",3.0601944444444444,61,65
5067,"[61, 66]",3.1990555555555558,61,66
5068,"[61, 67]",2.987,61,67
5069,"[61, 68]",2.987,61,68
5070,"[61, 69]",2.809916666666667,61,69
5071,"[61, 70]",3.1278611111111108,61,70
5072,"[61, 71]",2.8758055555555555,61,71
5073,"[61, 72]",1.3286111111111112,61,72
5074,"[61, 73]",2.670083333333333,61,73
5075,"[61, 74]",2.916611111111111,61,74
5076,"[61, 75]",3.008527777777778,61,75
5077,"[61, 76]",2.9803055555555558,61,76
5078,"[61, 77]",3.0655277777777776,61,77
5079,"[61, 78]",2.243027777777778,61,78
5080,"[61, 79]",2.7872222222222223,61,79
5081,"[61, 80]",2.983777777777778,61,80
5082,"[61, 81]",2.2982777777777774,61,81
5083,"[61, 82]",2.3445555555555555,61,82
5084,"[61, 83]",2.894944444444444,61,83
5085,"[61, 84]",2.917861111111111,61,84
5086,"[61, 85]",2.1743333333333332,61,85
5087,"[61, 86]",1.7033333333333334,61,86
5088,"[61, 87]",4.201222222222222,61,87
5089,"[61, 88]",4.359194444444444,61,88
5090,"[61, 89]",4.091555555555556,61,89
5091,"[61, 90]",3.1207777777777777,61,90
5092,"[61, 91]",3.1207777777777777,61,91
5093,"[61, 92]",4.265555555555555,61,92
5094,"[61, 93]",4.402694444444444,61,93
5095,"[61, 94]",4.172777777777778,61,94
5096,"[61, 95]",4.364888888888889,61,95
5097,"[61, 96]",4.172777777777778,61,96
5098,"[61, 97]",2.8672500000000003,61,97
5099,"[61, 98]",3.017444444444444,61,98
5100,"[61, 99]",4.275305555555556,61,99
5101,"[61, 100]",4.723277777777778,61,100
5102,"[61, 101]",3.533805555555556,61,101
5103,"[61, 102]",2.68825,61,102
5104,"[61, 103]",0.99125,61,103
5105,"[61, 104]",2.7375,61,104
5106,"[61, 105]",3.5531111111111113,61,105
5107,"[61, 106]",1.7959166666666668,61,106
5108,"[61, 107]",4.270305555555556,61,107
5109,"[61, 108]",2.351611111111111,61,108
5110,"[61, 109]",2.7872222222222223,61,109
5111,"[61, 110]",2.930361111111111,61,110
5112,"[61, 111]",1.210611111111111,61,111
5113,"[61, 112]",3.323722222222222,61,112
5114,"[61, 113]",3.3776944444444448,61,113
5115,"[62, 63]",6.821472222222222,62,63
5116,"[62, 64]",1.6345555555555555,62,64
5117,"[62, 65]",0.9479722222222222,62,65
5118,"[62, 66]",1.0868333333333333,62,66
5119,"[62, 67]",1.109222222222222,62,67
5120,"[62, 68]",1.109222222222222,62,68
5121,"[62, 69]",0.6951111111111111,62,69
5122,"[62, 70]",1.2810277777777777,62,70
5123,"[62, 71]",0.5548888888888889,62,71
5124,"[62, 72]",2.1810277777777776,62,72
5125,"[62, 73]",1.7515555555555558,62,73
5126,"[62, 74]",0.28938888888888886,62,74
5127,"[62, 75]",0.3597222222222222,62,75
5128,"[62, 76]",0.39063888888888887,62,76
5129,"[62, 77]",0.24594444444444444,62,77
5130,"[62, 78]",1.428777777777778,62,78
5131,"[62, 79]",4.863861111111111,62,79
5132,"[62, 80]",1.6376388888888889,62,80
5133,"[62, 81]",1.2949166666666667,62,81
5134,"[62, 82]",1.1981388888888889,62,82
5135,"[62, 83]",0.7439444444444444,62,83
5136,"[62, 84]",0.7138611111111112,62,84
5137,"[62, 85]",1.1961111111111111,62,85
5138,"[62, 86]",2.014222222222222,62,86
5139,"[62, 87]",5.159361111111111,62,87
5140,"[62, 88]",5.317333333333334,62,88
5141,"[62, 89]",1.1865277777777778,62,89
5142,"[62, 90]",0.5288888888888889,62,90
5143,"[62, 91]",0.5288888888888889,62,91
5144,"[62, 92]",5.223694444444444,62,92
5145,"[62, 93]",5.360833333333333,62,93
5146,"[62, 94]",5.130916666666667,62,94
5147,"[62, 95]",5.323027777777778,62,95
5148,"[62, 96]",5.130916666666667,62,96
5149,"[62, 97]",0.4688333333333333,62,97
5150,"[62, 98]",1.0808333333333333,62,98
5151,"[62, 99]",5.233444444444445,62,99
5152,"[62, 100]",6.799916666666667,62,100
5153,"[62, 101]",4.491944444444444,62,101
5154,"[62, 102]",0.8858055555555556,62,102
5155,"[62, 103]",2.078333333333333,62,103
5156,"[62, 104]",5.064527777777777,62,104
5157,"[62, 105]",2.7395277777777776,62,105
5158,"[62, 106]",3.872555555555556,62,106
5159,"[62, 107]",2.1580833333333334,62,107
5160,"[62, 108]",1.027111111111111,62,108
5161,"[62, 109]",4.863861111111111,62,109
5162,"[62, 110]",3.9186666666666667,62,110
5163,"[62, 111]",2.540083333333333,62,111
5164,"[62, 112]",5.400361111111111,62,112
5165,"[62, 113]",1.3976388888888889,62,113
5166,"[63, 64]",6.604777777777778,63,64
5167,"[63, 65]",6.778027777777778,63,65
5168,"[63, 66]",6.873277777777777,63,66
5169,"[63, 67]",6.704833333333334,63,67
5170,"[63, 68]",6.704833333333334,63,68
5171,"[63, 69]",6.599749999999999,63,69
5172,"[63, 70]",6.691333333333333,63,70
5173,"[63, 71]",6.6834444444444445,63,71
5174,"[63, 72]",4.850416666666667,63,72
5175,"[63, 73]",5.839666666666666,63,73
5176,"[63, 74]",6.691888888888888,63,74
5177,"[63, 75]",6.783805555555555,63,75
5178,"[63, 76]",6.755583333333333,63,76
5179,"[63, 77]",6.840805555555556,63,77
5180,"[63, 78]",5.960861111111111,63,78
5181,"[63, 79]",3.056277777777778,63,79
5182,"[63, 80]",6.349611111111111,63,80
5183,"[63, 81]",6.674833333333334,63,81
5184,"[63, 82]",6.580638888888888,63,82
5185,"[63, 83]",6.612777777777778,63,83
5186,"[63, 84]",6.635694444444445,63,84
5187,"[63, 85]",6.408888888888889,63,85
5188,"[63, 86]",6.447361111111111,63,86
5189,"[63, 87]",2.2201666666666666,63,87
5190,"[63, 88]",1.86925,63,88
5191,"[63, 89]",7.866833333333333,63,89
5192,"[63, 90]",6.896055555555555,63,90
5193,"[63, 91]",6.896055555555555,63,91
5194,"[63, 92]",2.2905555555555557,63,92
5195,"[63, 93]",2.3578055555555557,63,93
5196,"[63, 94]",2.1977777777777776,63,94
5197,"[63, 95]",2.389888888888889,63,95
5198,"[63, 96]",2.1977777777777776,63,96
5199,"[63, 97]",6.672888888888889,63,97
5200,"[63, 98]",6.735277777777778,63,98
5201,"[63, 99]",2.612,63,99
5202,"[63, 100]",0.225,63,100
5203,"[63, 101]",2.9023333333333334,63,101
5204,"[63, 102]",6.406083333333334,63,102
5205,"[63, 103]",5.613416666666667,63,103
5206,"[63, 104]",3.706027777777778,63,104
5207,"[63, 105]",5.015527777777778,63,105
5208,"[63, 106]",2.991444444444445,63,106
5209,"[63, 107]",6.931583333333333,63,107
5210,"[63, 108]",6.506861111111111,63,108
5211,"[63, 109]",3.056277777777778,63,109
5212,"[63, 110]",2.99575,63,110
5213,"[63, 111]",4.667249999999999,63,111
5214,"[63, 112]",1.5178055555555556,63,112
5215,"[63, 113]",6.586083333333334,63,113
5216,"[64, 65]",1.8838333333333335,64,65
5217,"[64, 66]",2.0226944444444444,64,66
5218,"[64, 67]",1.832638888888889,64,67
5219,"[64, 68]",1.832638888888889,64,68
5220,"[64, 69]",1.3415,64,69
5221,"[64, 70]",2.0744166666666666,64,70
5222,"[64, 71]",1.4774444444444446,64,71
5223,"[64, 72]",2.314833333333333,64,72
5224,"[64, 73]",2.312444444444444,64,73
5225,"[64, 74]",1.568138888888889,64,74
5226,"[64, 75]",1.678638888888889,64,75
5227,"[64, 76]",1.646277777777778,64,76
5228,"[64, 77]",1.735638888888889,64,77
5229,"[64, 78]",1.7950555555555554,64,78
5230,"[64, 79]",4.387111111111111,64,79
5231,"[64, 80]",2.210888888888889,64,80
5232,"[64, 81]",0.6636388888888889,64,81
5233,"[64, 82]",0.7136666666666667,64,82
5234,"[64, 83]",1.7185833333333331,64,83
5235,"[64, 84]",1.7635,64,84
5236,"[64, 85]",0.8938055555555555,64,85
5237,"[64, 86]",0.37966666666666665,64,86
5238,"[64, 87]",5.349583333333333,64,87
5239,"[64, 88]",5.507555555555555,64,88
5240,"[64, 89]",2.5005833333333336,64,89
5241,"[64, 90]",1.8755833333333334,64,90
5242,"[64, 91]",1.8755833333333334,64,91
5243,"[64, 92]",5.413916666666666,64,92
5244,"[64, 93]",5.551055555555555,64,93
5245,"[64, 94]",5.321138888888888,64,94
5246,"[64, 95]",5.51325,64,95
5247,"[64, 96]",5.321138888888888,64,96
5248,"[64, 97]",1.468888888888889,64,97
5249,"[64, 98]",1.8630833333333334,64,98
5250,"[64, 99]",5.423666666666667,64,99
5251,"[64, 100]",6.412388888888889,64,100
5252,"[64, 101]",4.682166666666666,64,101
5253,"[64, 102]",1.5338888888888889,64,102
5254,"[64, 103]",1.277972222222222,64,103
5255,"[64, 104]",3.7828055555555555,64,104
5256,"[64, 105]",3.3004166666666666,64,105
5257,"[64, 106]",3.5429722222222226,64,106
5258,"[64, 107]",3.093944444444445,64,107
5259,"[64, 108]",0.9403055555555555,64,108
5260,"[64, 109]",4.387111111111111,64,109
5261,"[64, 110]",4.108888888888889,64,110
5262,"[64, 111]",2.4893888888888887,64,111
5263,"[64, 112]",5.012833333333334,64,112
5264,"[64, 113]",2.3335,64,113
5265,"[65, 66]",0.3273611111111111,65,66
5266,"[65, 67]",0.3830277777777778,65,67
5267,"[65, 68]",0.3830277777777778,65,68
5268,"[65, 69]",0.9967222222222222,65,69
5269,"[65, 70]",0.4963888888888889,65,70
5270,"[65, 71]",0.9610833333333334,65,71
5271,"[65, 72]",2.1539444444444444,65,72
5272,"[65, 73]",1.4206666666666665,65,73
5273,"[65, 74]",0.8010555555555556,65,74
5274,"[65, 75]",0.8631944444444445,65,75
5275,"[65, 76]",0.7424444444444445,65,76
5276,"[65, 77]",0.9499722222222222,65,77
5277,"[65, 78]",1.2827777777777778,65,78
5278,"[65, 79]",4.836777777777778,65,79
5279,"[65, 80]",0.8530000000000001,65,80
5280,"[65, 81]",1.4885000000000002,65,81
5281,"[65, 82]",1.391722222222222,65,82
5282,"[65, 83]",0.3064722222222222,65,83
5283,"[65, 84]",0.3915,65,84
5284,"[65, 85]",1.3896944444444443,65,85
5285,"[65, 86]",2.207805555555556,65,86
5286,"[65, 87]",5.132277777777778,65,87
5287,"[65, 88]",5.29025,65,88
5288,"[65, 89]",1.9760000000000002,65,89
5289,"[65, 90]",0.7720277777777779,65,90
5290,"[65, 91]",0.7720277777777779,65,91
5291,"[65, 92]",5.196611111111111,65,92
5292,"[65, 93]",5.33375,65,93
5293,"[65, 94]",5.103833333333333,65,94
5294,"[65, 95]",5.295944444444445,65,95
5295,"[65, 96]",5.103833333333333,65,96
5296,"[65, 97]",0.79875,65,97
5297,"[65, 98]",0.33955555555555555,65,98
5298,"[65, 99]",5.149666666666667,65,99
5299,"[65, 100]",6.772833333333334,65,100
5300,"[65, 101]",4.434444444444445,65,101
5301,"[65, 102]",0.4862222222222222,65,102
5302,"[65, 103]",2.160527777777778,65,103
5303,"[65, 104]",5.037444444444445,65,104
5304,"[65, 105]",2.4121111111111113,65,105
5305,"[65, 106]",3.8454722222222224,65,106
5306,"[65, 107]",1.5094722222222223,65,107
5307,"[65, 108]",1.2206944444444445,65,108
5308,"[65, 109]",4.836777777777778,65,109
5309,"[65, 110]",3.8915833333333336,65,110
5310,"[65, 111]",2.513,65,111
5311,"[65, 112]",5.373277777777777,65,112
5312,"[65, 113]",0.6605555555555556,65,113
5313,"[66, 67]",0.44880555555555557,66,67
5314,"[66, 68]",0.44880555555555557,66,68
5315,"[66, 69]",1.1440277777777779,66,69
5316,"[66, 70]",0.3139722222222222,66,70
5317,"[66, 71]",1.1083888888888889,66,71
5318,"[66, 72]",2.308222222222222,66,72
5319,"[66, 73]",1.266722222222222,66,73
5320,"[66, 74]",0.9483611111111111,66,74
5321,"[66, 75]",1.0105,66,75
5322,"[66, 76]",0.8897499999999999,66,76
5323,"[66, 77]",1.0972777777777778,66,77
5324,"[66, 78]",1.2806388888888889,66,78
5325,"[66, 79]",4.991055555555556,66,79
5326,"[66, 80]",0.6990555555555555,66,80
5327,"[66, 81]",1.6358055555555555,66,81
5328,"[66, 82]",1.5390277777777779,66,82
5329,"[66, 83]",0.4537777777777778,66,83
5330,"[66, 84]",0.5714444444444444,66,84
5331,"[66, 85]",1.537,66,85
5332,"[66, 86]",2.355111111111111,66,86
5333,"[66, 87]",5.1651388888888885,66,87
5334,"[66, 88]",5.323111111111111,66,88
5335,"[66, 89]",2.1233055555555556,66,89
5336,"[66, 90]",0.9193333333333333,66,90
5337,"[66, 91]",0.9193333333333333,66,91
5338,"[66, 92]",5.229472222222221,66,92
5339,"[66, 93]",5.366611111111111,66,93
5340,"[66, 94]",5.136694444444444,66,94
5341,"[66, 95]",5.328805555555555,66,95
5342,"[66, 96]",5.136694444444444,66,96
5343,"[66, 97]",0.9460555555555556,66,97
5344,"[66, 98]",0.2872777777777778,66,98
5345,"[66, 99]",4.99625,66,99
5346,"[66, 100]",6.856222222222223,66,100
5347,"[66, 101]",4.281027777777778,66,101
5348,"[66, 102]",0.6108888888888888,66,102
5349,"[66, 103]",2.312583333333333,66,103
5350,"[66, 104]",5.191722222222222,66,104
5351,"[66, 105]",2.2586944444444446,66,105
5352,"[66, 106]",3.99975,66,106
5353,"[66, 107]",1.4823055555555555,66,107
5354,"[66, 108]",1.368,66,108
5355,"[66, 109]",4.991055555555556,66,109
5356,"[66, 110]",3.970083333333333,66,110
5357,"[66, 111]",2.667277777777778,66,111
5358,"[66, 112]",5.482444444444444,66,112
5359,"[66, 113]",0.5071388888888889,66,113
5360,"[67, 68]",0.0,67,68
5361,"[67, 69]",1.0264166666666665,67,69
5362,"[67, 70]",0.4806111111111111,67,70
5363,"[67, 71]",1.0952222222222223,67,71
5364,"[67, 72]",2.086777777777778,67,72
5365,"[67, 73]",1.3181944444444444,67,73
5366,"[67, 74]",0.9508333333333333,67,74
5367,"[67, 75]",1.0129722222222222,67,75
5368,"[67, 76]",0.8922222222222222,67,76
5369,"[67, 77]",1.09975,67,77
5370,"[67, 78]",1.1385833333333333,67,78
5371,"[67, 79]",4.769611111111111,67,79
5372,"[67, 80]",0.8021111111111111,67,80
5373,"[67, 81]",1.4484722222222222,67,81
5374,"[67, 82]",1.3516944444444445,67,82
5375,"[67, 83]",0.4708888888888889,67,83
5376,"[67, 84]",0.5885555555555556,67,84
5377,"[67, 85]",1.3496666666666668,67,85
5378,"[67, 86]",2.167777777777778,67,86
5379,"[67, 87]",5.065111111111111,67,87
5380,"[67, 88]",5.223083333333333,67,88
5381,"[67, 89]",2.125777777777778,67,89
5382,"[67, 90]",0.9510277777777777,67,90
5383,"[67, 91]",0.9510277777777777,67,91
5384,"[67, 92]",5.129444444444444,67,92
5385,"[67, 93]",5.266583333333333,67,93
5386,"[67, 94]",5.036666666666667,67,94
5387,"[67, 95]",5.228777777777777,67,95
5388,"[67, 96]",5.036666666666667,67,96
5389,"[67, 97]",0.9485277777777777,67,97
5390,"[67, 98]",0.2692777777777778,67,98
5391,"[67, 99]",5.019666666666667,67,99
5392,"[67, 100]",6.705666666666667,67,100
5393,"[67, 101]",4.304444444444444,67,101
5394,"[67, 102]",0.3817777777777778,67,102
5395,"[67, 103]",2.0933611111111112,67,103
5396,"[67, 104]",4.970277777777778,67,104
5397,"[67, 105]",2.306166666666667,67,105
5398,"[67, 106]",3.7783055555555554,67,106
5399,"[67, 107]",1.7800833333333335,67,107
5400,"[67, 108]",1.1806666666666665,67,108
5401,"[67, 109]",4.769611111111111,67,109
5402,"[67, 110]",3.8244166666666666,67,110
5403,"[67, 111]",2.4458333333333333,67,111
5404,"[67, 112]",5.306111111111111,67,112
5405,"[67, 113]",0.8288611111111112,67,113
5406,"[68, 69]",1.0264166666666665,68,69
5407,"[68, 70]",0.4806111111111111,68,70
5408,"[68, 71]",1.0952222222222223,68,71
5409,"[68, 72]",2.086777777777778,68,72
5410,"[68, 73]",1.3181944444444444,68,73
5411,"[68, 74]",0.9508333333333333,68,74
5412,"[68, 75]",1.0129722222222222,68,75
5413,"[68, 76]",0.8922222222222222,68,76
5414,"[68, 77]",1.09975,68,77
5415,"[68, 78]",1.1385833333333333,68,78
5416,"[68, 79]",4.769611111111111,68,79
5417,"[68, 80]",0.8021111111111111,68,80
5418,"[68, 81]",1.4484722222222222,68,81
5419,"[68, 82]",1.3516944444444445,68,82
5420,"[68, 83]",0.4708888888888889,68,83
5421,"[68, 84]",0.5885555555555556,68,84
5422,"[68, 85]",1.3496666666666668,68,85
5423,"[68, 86]",2.167777777777778,68,86
5424,"[68, 87]",5.065111111111111,68,87
5425,"[68, 88]",5.223083333333333,68,88
5426,"[68, 89]",2.125777777777778,68,89
5427,"[68, 90]",0.9510277777777777,68,90
5428,"[68, 91]",0.9510277777777777,68,91
5429,"[68, 92]",5.129444444444444,68,92
5430,"[68, 93]",5.266583333333333,68,93
5431,"[68, 94]",5.036666666666667,68,94
5432,"[68, 95]",5.228777777777777,68,95
5433,"[68, 96]",5.036666666666667,68,96
5434,"[68, 97]",0.9485277777777777,68,97
5435,"[68, 98]",0.2692777777777778,68,98
5436,"[68, 99]",5.019666666666667,68,99
5437,"[68, 100]",6.705666666666667,68,100
5438,"[68, 101]",4.304444444444444,68,101
5439,"[68, 102]",0.3817777777777778,68,102
5440,"[68, 103]",2.0933611111111112,68,103
5441,"[68, 104]",4.970277777777778,68,104
5442,"[68, 105]",2.306166666666667,68,105
5443,"[68, 106]",3.7783055555555554,68,106
5444,"[68, 107]",1.7800833333333335,68,107
5445,"[68, 108]",1.1806666666666665,68,108
5446,"[68, 109]",4.769611111111111,68,109
5447,"[68, 110]",3.8244166666666666,68,110
5448,"[68, 111]",2.4458333333333333,68,111
5449,"[68, 112]",5.306111111111111,68,112
5450,"[68, 113]",0.8288611111111112,68,113
5451,"[69, 70]",1.2731944444444445,69,70
5452,"[69, 71]",0.23047222222222224,69,71
5453,"[69, 72]",1.9559444444444443,69,72
5454,"[69, 73]",1.509888888888889,69,73
5455,"[69, 74]",0.4847222222222222,69,74
5456,"[69, 75]",0.69425,69,75
5457,"[69, 76]",0.661888888888889,69,76
5458,"[69, 77]",0.75125,69,77
5459,"[69, 78]",1.2036944444444444,69,78
5460,"[69, 79]",4.6387777777777774,69,79
5461,"[69, 80]",1.4083333333333334,69,80
5462,"[69, 81]",0.9512777777777778,69,81
5463,"[69, 82]",0.842111111111111,69,82
5464,"[69, 83]",0.8256388888888889,69,83
5465,"[69, 84]",0.7955555555555556,69,84
5466,"[69, 85]",0.9011944444444445,69,85
5467,"[69, 86]",1.6705833333333335,69,86
5468,"[69, 87]",4.934277777777778,69,87
5469,"[69, 88]",5.09225,69,88
5470,"[69, 89]",1.4309444444444444,69,89
5471,"[69, 90]",0.8911944444444445,69,90
5472,"[69, 91]",0.8911944444444445,69,91
5473,"[69, 92]",4.998611111111111,69,92
5474,"[69, 93]",5.13575,69,93
5475,"[69, 94]",4.905833333333334,69,94
5476,"[69, 95]",5.097944444444444,69,95
5477,"[69, 96]",4.905833333333334,69,96
5478,"[69, 97]",0.43980555555555556,69,97
5479,"[69, 98]",1.0618611111111111,69,98
5480,"[69, 99]",5.00836111111111,69,99
5481,"[69, 100]",6.574833333333333,69,100
5482,"[69, 101]",4.266861111111111,69,101
5483,"[69, 102]",0.7326666666666667,69,102
5484,"[69, 103]",1.8374166666666667,69,103
5485,"[69, 104]",4.839444444444444,69,104
5486,"[69, 105]",2.497861111111111,69,105
5487,"[69, 106]",3.647472222222222,69,106
5488,"[69, 107]",2.2127777777777777,69,107
5489,"[69, 108]",0.7321944444444445,69,108
5490,"[69, 109]",4.6387777777777774,69,109
5491,"[69, 110]",3.693583333333333,69,110
5492,"[69, 111]",2.315,69,111
5493,"[69, 112]",5.175277777777778,69,112
5494,"[69, 113]",1.4523333333333333,69,113
5495,"[70, 71]",1.3065,70,71
5496,"[70, 72]",2.21475,70,72
5497,"[70, 73]",1.0827777777777778,70,73
5498,"[70, 74]",1.1464722222222223,70,74
5499,"[70, 75]",1.208611111111111,70,75
5500,"[70, 76]",1.0878611111111112,70,76
5501,"[70, 77]",1.2953888888888887,70,77
5502,"[70, 78]",1.19,70,78
5503,"[70, 79]",4.9055833333333325,70,79
5504,"[70, 80]",0.5151111111111112,70,80
5505,"[70, 81]",1.6876944444444444,70,81
5506,"[70, 82]",1.5909166666666668,70,82
5507,"[70, 83]",0.651888888888889,70,83
5508,"[70, 84]",0.7695555555555555,70,84
5509,"[70, 85]",1.5888888888888888,70,85
5510,"[70, 86]",2.407,70,86
5511,"[70, 87]",4.981194444444444,70,87
5512,"[70, 88]",5.139166666666667,70,88
5513,"[70, 89]",2.321416666666667,70,89
5514,"[70, 90]",1.1174444444444445,70,90
5515,"[70, 91]",1.1174444444444445,70,91
5516,"[70, 92]",5.045527777777778,70,92
5517,"[70, 93]",5.182666666666666,70,93
5518,"[70, 94]",4.95275,70,94
5519,"[70, 95]",5.144861111111111,70,95
5520,"[70, 96]",4.95275,70,96
5521,"[70, 97]",1.1441666666666668,70,97
5522,"[70, 98]",0.3328888888888889,70,98
5523,"[70, 99]",4.826305555555556,70,99
5524,"[70, 100]",6.672277777777778,70,100
5525,"[70, 101]",4.111083333333333,70,101
5526,"[70, 102]",0.621,70,102
5527,"[70, 103]",2.2939166666666666,70,103
5528,"[70, 104]",5.10625,70,104
5529,"[70, 105]",2.1128055555555556,70,105
5530,"[70, 106]",3.9142777777777775,70,106
5531,"[70, 107]",1.703138888888889,70,107
5532,"[70, 108]",1.419888888888889,70,108
5533,"[70, 109]",4.9055833333333325,70,109
5534,"[70, 110]",3.786138888888889,70,110
5535,"[70, 111]",2.5818055555555555,70,111
5536,"[70, 112]",5.2985,70,112
5537,"[70, 113]",0.5185833333333334,70,113
5538,"[71, 72]",2.02075,71,72
5539,"[71, 73]",1.5988055555555556,71,73
5540,"[71, 74]",0.2946388888888889,71,74
5541,"[71, 75]",0.5585277777777778,71,75
5542,"[71, 76]",0.5588333333333333,71,76
5543,"[71, 77]",0.5823888888888888,71,77
5544,"[71, 78]",1.2685000000000002,71,78
5545,"[71, 79]",4.7035833333333334,71,79
5546,"[71, 80]",1.4972500000000002,71,80
5547,"[71, 81]",1.0618888888888889,71,81
5548,"[71, 82]",0.9651111111111111,71,82
5549,"[71, 83]",0.7665000000000001,71,83
5550,"[71, 84]",0.7364166666666666,71,84
5551,"[71, 85]",0.9630833333333333,71,85
5552,"[71, 86]",1.7811944444444445,71,86
5553,"[71, 87]",4.999083333333333,71,87
5554,"[71, 88]",5.157055555555556,71,88
5555,"[71, 89]",1.4100555555555554,71,89
5556,"[71, 90]",0.7611111111111111,71,90
5557,"[71, 91]",0.7611111111111111,71,91
5558,"[71, 92]",5.063416666666667,71,92
5559,"[71, 93]",5.200555555555556,71,93
5560,"[71, 94]",4.970638888888889,71,94
5561,"[71, 95]",5.162750000000001,71,95
5562,"[71, 96]",4.970638888888889,71,96
5563,"[71, 97]",0.23016666666666669,71,97
5564,"[71, 98]",1.1033888888888888,71,98
5565,"[71, 99]",5.073166666666667,71,99
5566,"[71, 100]",6.639638888888889,71,100
5567,"[71, 101]",4.331666666666667,71,101
5568,"[71, 102]",0.8215833333333333,71,102
5569,"[71, 103]",1.8993055555555556,71,103
5570,"[71, 104]",4.90425,71,104
5571,"[71, 105]",2.586777777777778,71,105
5572,"[71, 106]",3.712277777777778,71,106
5573,"[71, 107]",2.180638888888889,71,107
5574,"[71, 108]",0.7940833333333333,71,108
5575,"[71, 109]",4.7035833333333334,71,109
5576,"[71, 110]",3.7583888888888892,71,110
5577,"[71, 111]",2.3798055555555555,71,111
5578,"[71, 112]",5.240083333333333,71,112
5579,"[71, 113]",1.4201944444444443,71,113
5580,"[72, 73]",1.6925277777777779,72,73
5581,"[72, 74]",2.0465833333333334,72,74
5582,"[72, 75]",2.1385,72,75
5583,"[72, 76]",2.1102777777777777,72,76
5584,"[72, 77]",2.1955,72,77
5585,"[72, 78]",1.3155555555555556,72,78
5586,"[72, 79]",2.8939444444444447,72,79
5587,"[72, 80]",2.0369444444444444,72,80
5588,"[72, 81]",2.029527777777778,72,81
5589,"[72, 82]",1.9353333333333333,72,82
5590,"[72, 83]",1.967472222222222,72,83
5591,"[72, 84]",1.9903888888888888,72,84
5592,"[72, 85]",1.7635833333333333,72,85
5593,"[72, 86]",2.2310000000000003,72,86
5594,"[72, 87]",3.242,72,87
5595,"[72, 88]",3.399972222222222,72,88
5596,"[72, 89]",3.2215277777777778,72,89
5597,"[72, 90]",2.25075,72,90
5598,"[72, 91]",2.25075,72,91
5599,"[72, 92]",3.3063333333333333,72,92
